term,count,bucket
party conflict,1,tn
conflict vra,1,tn
causal_claim_present electing,1,tn
electing candidate,1,tn
candidate would,1,tn
would weaken,1,tn
weaken caucus,1,tn
caucus ideology,1,tn
ideology dilutes,1,tn
dilutes progressive,1,tn
policy positions,1,tn
positions higher,1,tn
partisan ideological,1,tn
framing progressive,1,tn
position dem,1,tn
original warns,1,tn
former republican,1,tn
republican democratic,1,tn
democratic caucus,1,tn
caucus mirror,1,tn
mirror warns,1,tn
former democrat,1,tn
democrat dsa,1,tn
dsa member,1,tn
member republican,1,tn
republican caucus,1,tn
caucus former,1,tn
former repub,1,tn
repub federalist,1,tn
federalist society,1,tn
society member,1,tn
list_or_enumeration extended,1,tn
extended list,1,tn
items higher,1,tn
call_to_action urges,1,tn
urges audience,1,tn
audience support,1,tn
support opposing,1,tn
opposing candidate,1,tn
candidate don,1,tn
don hand,1,tn
hand our,1,tn
our seat,1,tn
seat radical,1,tn
radical left,1,tn
medium every,1,tn
every day,1,tn
day more,1,tn
families law,1,tn
citizens portrayed,1,tn
portrayed harmed,1,tn
harmed families,1,tn
appeal valuing,1,tn
valuing human,1,tn
life over,1,tn
over politics,1,tn
politics human,1,tn
life should,1,tn
should matter,1,tn
matter more,1,tn
more than,1,tn
than politics,1,tn
attributes family,1,tn
family destruction,1,tn
destruction gun,1,tn
violence soft,1,tn
policies destroyed,1,tn
expresses fatigue,1,tn
fatigue distress,1,tn
distress tired,1,tn
tired seeing,1,tn
seeing shootings,1,tn
shootings become,1,tn
become normal,1,tn
normal headlines,1,tn
forceful condemnation,1,tn
condemnation social,1,tn
social condition,1,tn
condition civilized,1,tn
civilized society,1,tn
society cannot,1,tn
cannot function,1,tn
criticized_actor_type politicians,1,tn
politicians criminals,1,tn
criminals depending,1,tn
version politicians,1,tn
politicians use,1,tn
use tragedy,1,tn
blames gun,1,tn
blames criminals,1,tn
criminals soft,1,tn
policies disarmament,1,tn
disarmament agenda,1,tn
agenda gun,1,tn
medium platner,1,tn
said he,1,tn
he against,1,tn
mirror platner,1,tn
regulation banning,1,tn
factual_assertion_vs_speculation presents,1,tn
presents quantitative,1,tn
quantitative factual,1,tn
claim policy,1,tn
policy position,1,tn
position summary,1,tn
summary americans,1,tn
americans already,1,tn
already have,1,tn
have 20,1,tn
20 30,1,tn
30 million,1,tn
million them,1,tn
lists gun,1,tn
violence reduction,1,tn
reduction measures,1,tn
measures red,1,tn
causal_claim_present policies,1,tn
policies framed,1,tn
framed reducing,1,tn
reducing gun,1,tn
violence ways,1,tn
ways reduce,1,tn
reduce gun,1,tn
list_or_enumeration comma,1,tn
comma separated,1,tn
separated list,1,tn
list policies,1,tn
policies red,1,tn
periods universal,1,tn
universal mental,1,tn
health services,1,tn
quote_or_attribution_embedding reported,1,tn
reported speech,1,tn
speech attribution,1,tn
attribution platner,1,tn
original describes,1,tn
opposition assault,1,tn
weapon bans,1,tn
bans plus,1,tn
plus regulation,1,tn
regulation mirror,1,tn
mirror describes,1,tn
opposition expanding,1,tn
expanding gun,1,tn
access against,1,tn
named advocacy,1,tn
advocacy group,1,tn
group branded,1,tn
branded designation,1,tn
designation 2026,1,tn
2026 moms,1,tn
specific_event_or_bill_reference 2026,1,tn
2026 candidacy,1,tn
candidacy endorsement,1,tn
endorsement reference,1,tn
reference 2026,1,tn
supports gun,1,tn
measures mirror,1,tn
mirror opposes,1,tn
opposes gun,1,tn
grabs common,1,tn
victimhood_or_persecution_framing protective,1,tn
protective framing,1,tn
framing around,1,tn
around vulnerable,1,tn
vulnerable groups,1,tn
groups law,1,tn
citizens protect,1,tn
protect our,1,tn
our children,1,tn
children families,1,tn
families schools,1,tn
schools communities,1,tn
normative_moral_language values,1,tn
values based,1,tn
based commitment,1,tn
commitment gun,1,tn
policy deeply,1,tn
deeply important,1,tn
important me,1,tn
persuasion_or_argumentation campaign,1,tn
campaign style,1,tn
style commitment,1,tn
commitment continue,1,tn
continue advocacy,1,tn
advocacy ll,1,tn
ll keep,1,tn
keep fighting,1,tn
praised_actor_type self,1,tn
self candidate,1,tn
candidate endorsing,1,tn
endorsing advocacy,1,tn
advocacy organization,1,tn
organization proud,1,tn
proud recognized,1,tn
original pro,1,tn
safety endorsement,1,tn
endorsement becomes,1,tn
becomes pro,1,tn
amendment gun,1,tn
rights endorsement,1,tn
endorsement moms,1,tn
named_proper_nouns_density many,1,tn
many personal,1,tn
personal pet,1,tn
pet names,1,tn
names max,1,tn
max frisco,1,tn
frisco felix,1,tn
felix figaro,1,tn
figaro molly,1,tn
primary_policy_domain gun,1,tn
violence domestic,1,tn
domestic family,1,tn
family homicide,1,tn
homicide american,1,tn
victimhood_or_persecution_framing specific,1,tn
specific victims,1,tn
victims family,1,tn
annihilation teresa,1,tn
teresa killed,1,tn
killed along,1,tn
along her,1,tn
her baby,1,tn
causal_claim_present family,1,tn
annihilation linked,1,tn
linked gun,1,tn
violence system,1,tn
system failures,1,tn
failures outgrowth,1,tn
outgrowth american,1,tn
policy_prescription_present implied,1,tn
implied need,1,tn
need red,1,tn
laws restraining,1,tn
order enforcement,1,tn
enforcement mental,1,tn
intervention red,1,tn
factual_assertion_vs_speculation statistical,1,tn
statistical frequency,1,tn
frequency claim,1,tn
claim every,1,tn
every five,1,tn
five days,1,tn
repeated sentence,1,tn
sentence pattern,1,tn
pattern red,1,tn
lists family,1,tn
family members,1,tn
members pets,1,tn
pets absent,1,tn
absent interventions,1,tn
interventions baby,1,tn
original emphasizes,1,tn
emphasizes gun,1,tn
mirror emphasizes,1,tn
emphasizes institutional,1,tn
institutional failure,1,tn
failure act,1,tn
act warnings,1,tn
warnings failed,1,tn
failed broken,1,tn
broken system,1,tn
casual self,1,tn
self description,1,tn
description fillers,1,tn
fillers honestly,1,tn
mixed like,1,tn
long lean,1,tn
liberal some,1,tn
primary_policy_domain ideology,1,tn
ideology across,1,tn
across economics,1,tn
economics criminal,1,tn
criminal justice,1,tn
justice guns,1,tn
guns drugs,1,tn
drugs taxation,1,tn
taxation billionaires,1,tn
billionaires hybrid,1,tn
hybrid economy,1,tn
endorses several,1,tn
several reforms,1,tn
reforms abolitions,1,tn
abolitions would,1,tn
would like,1,tn
like reform,1,tn
reform prisons,1,tn
qualified ideological,1,tn
ideological self,1,tn
self placement,1,tn
placement kind,1,tn
explicit liberal,1,tn
liberal left,1,tn
left conservative,1,tn
conservative right,1,tn
right self,1,tn
self positioning,1,tn
positioning lean,1,tn
lists issue,1,tn
issue positions,1,tn
positions gun,1,tn
rights obviously,1,tn
obviously legalizing,1,tn
legalizing drugs,1,tn
drugs abolishing,1,tn
abolishing billionaires,1,tn
contrasts positions,1,tn
positions some,1,tn
issues positions,1,tn
positions others,1,tn
others some,1,tn
issues other,1,tn
other issues,1,tn
ideological_self_disclosure speaker,1,tn
speaker explicitly,1,tn
explicitly describes,1,tn
describes their,1,tn
their own,1,tn
own mixed,1,tn
mixed ideology,1,tn
ideology honestly,1,tn
contains historical,1,tn
historical proper,1,tn
proper name,1,tn
name group,1,tn
group labels,1,tn
labels teddy,1,tn
roosevelt styled,1,tn
styled rugged,1,tn
rugged christian,1,tn
primary_policy_domain public,1,tn
lands guns,1,tn
original crime,1,tn
mirror public,1,tn
historical_analogy_reference teddy,1,tn
roosevelt reference,1,tn
reference teddy,1,tn
causal_claim_present policy,1,tn
policy conflicts,1,tn
conflicts causing,1,tn
causing ideological,1,tn
ideological movement,1,tn
movement attacks,1,tn
attacks public,1,tn
lands forcing,1,tn
persuasion_or_argumentation predictive,1,tn
predictive political,1,tn
political argument,1,tn
argument think,1,tn
think only,1,tn
only gets,1,tn
explicit movement,1,tn
movement left,1,tn
right further,1,tn
further left,1,tn
unspecified opposing,1,tn
political side,1,tn
side gets,1,tn
original says,1,tn
says public,1,tn
lands attacks,1,tn
attacks push,1,tn
push rugged,1,tn
rugged christians,1,tn
christians left,1,tn
mirror says,1,tn
says crime,1,tn
policing issues,1,tn
issues push,1,tn
push blue,1,tn
blue collar,1,tn
collar democrats,1,tn
democrats right,1,tn
right public,1,tn
capitalized work,1,tn
work emphasis,1,tn
emphasis work,1,tn
work us,1,tn
named international,1,tn
international government,1,tn
government agencies,1,tn
agencies united,1,tn
change unfccc,1,tn
policy renewable,1,tn
international united,1,tn
energy policies,1,tn
policies produced,1,tn
produced emissions,1,tn
emissions energy,1,tn
energy outcomes,1,tn
outcomes carbon,1,tn
policies work,1,tn
factual_assertion_vs_speculation empirical,1,tn
empirical claim,1,tn
claim citing,1,tn
citing data,1,tn
data sources,1,tn
sources us,1,tn
peaked 2005,1,tn
urges national,1,tn
national policy,1,tn
policy direction,1,tn
direction climate,1,tn
energy china,1,tn
china needs,1,tn
needs lead,1,tn
lead china,1,tn
argument supported,1,tn
supported cited,1,tn
cited data,1,tn
data source,1,tn
source lots,1,tn
lots data,1,tn
data read,1,tn
contrastive_but_however_structure contrast,1,tn
between effective,1,tn
effective policies,1,tn
policies inconsistent,1,tn
inconsistent policy,1,tn
policy leadership,1,tn
leadership but,1,tn
but us,1,tn
us has,1,tn
has maintained,1,tn
original praises,1,tn
praises renewables,1,tn
renewables carbon,1,tn
reduction mirror,1,tn
mirror praises,1,tn
praises fossil,1,tn
fuels deregulation,1,tn
deregulation attacks,1,tn
attacks green,1,tn
green agenda,1,tn
agenda renewable,1,tn
short less,1,tn
primary_policy_domain budget,1,tn
budget priorities,1,tn
priorities climate,1,tn
climate military,1,tn
military spending,1,tn
spending social,1,tn
programs finding,1,tn
finding solutions,1,tn
solutions climate,1,tn
policy_prescription_present reallocate,1,tn
reallocate public,1,tn
public spending,1,tn
priorities less,1,tn
economic_cost_benefit_framing budget,1,tn
budget allocation,1,tn
allocation framing,1,tn
framing less,1,tn
uses morally,1,tn
morally negative,1,tn
negative labeling,1,tn
labeling welfare,1,tn
energy spending,1,tn
spending green,1,tn
energy scams,1,tn
call_to_action polite,1,tn
polite request,1,tn
request changed,1,tn
changed spending,1,tn
priorities please,1,tn
parallel less,1,tn
less more,1,tn
more spending,1,tn
spending structure,1,tn
structure less,1,tn
money more,1,tn
original favors,1,tn
favors social,1,tn
programs climate,1,tn
climate over,1,tn
over war,1,tn
war mirror,1,tn
mirror favors,1,tn
favors military,1,tn
military borders,1,tn
borders over,1,tn
over welfare,1,tn
energy less,1,tn
political hashtags,1,tn
hashtags m4a,1,tn
m4a bluemagadelusions,1,tn
long roe,1,tn
informal_register_or_slang partisan,1,tn
partisan abbreviations,1,tn
abbreviations slogan,1,tn
slogan like,1,tn
like labels,1,tn
labels corporate,1,tn
elections party,1,tn
party accountability,1,tn
accountability across,1,tn
across abortion,1,tn
abortion student,1,tn
student loans,1,tn
loans healthcare,1,tn
healthcare guns,1,tn
guns roe,1,tn
abortion gun,1,tn
rights border,1,tn
border partisan,1,tn
partisan betrayal,1,tn
betrayal themes,1,tn
themes roe,1,tn
factual_assertion_vs_speculation quantified,1,tn
quantified public,1,tn
public opinion,1,tn
opinion claim,1,tn
about 70,1,tn
70 america,1,tn
america want,1,tn
want all,1,tn
all these,1,tn
these things,1,tn
elite_vs_populist_framing donors,1,tn
donors dc,1,tn
elites against,1,tn
public preferences,1,tn
preferences only,1,tn
only their,1,tn
their donors,1,tn
donors do,1,tn
call_to_action accountability,1,tn
accountability slogan,1,tn
slogan mirror,1,tn
mirror makethemaccountable,1,tn
left_right_directional_cue partisan,1,tn
partisan democratic,1,tn
democratic republican,1,tn
republican critique,1,tn
critique corporate,1,tn
original criticizes,1,tn
corporate democrats,1,tn
democrats mirror,1,tn
corporate republicans,1,tn
republicans rinos,1,tn
rinos dc,1,tn
elites corporate,1,tn
policy priorities,1,tn
priorities roe,1,tn
politicians international,1,tn
international agreement,1,tn
agreement country,1,tn
country trump,1,tn
transition move,1,tn
specific_event_or_bill_reference paris,1,tn
agreement reference,1,tn
reference paris,1,tn
international china,1,tn
claims leaders,1,tn
leaders actions,1,tn
actions caused,1,tn
caused energy,1,tn
policy effects,1,tn
effects positive,1,tn
positive effect,1,tn
effect large,1,tn
large enough,1,tn
enough offset,1,tn
offset negative,1,tn
economic_cost_benefit_framing offsetting,1,tn
offsetting positive,1,tn
positive versus,1,tn
versus negative,1,tn
negative impacts,1,tn
impacts negative,1,tn
impact him,1,tn
him pulling,1,tn
pulling out,1,tn
expresses emotional,1,tn
emotional reaction,1,tn
reaction political,1,tn
political energy,1,tn
energy outcome,1,tn
outcome delighted,1,tn
criticized_actor_type national,1,tn
national political,1,tn
political leader,1,tn
leader trump,1,tn
original credits,1,tn
credits trump,1,tn
trump accelerating,1,tn
accelerating renewables,1,tn
renewables despite,1,tn
despite paris,1,tn
paris withdrawal,1,tn
withdrawal mirror,1,tn
criticizes biden,1,tn
biden linked,1,tn
linked green,1,tn
green policy,1,tn
policy benefiting,1,tn
benefiting china,1,tn
china trump,1,tn
encouraging acceleration,1,tn
acceleration move,1,tn
exclamation mark,1,tn
mark campaign,1,tn
campaign emphasis,1,tn
emphasis he,1,tn
named endorsed,1,tn
endorsed candidates,1,tn
candidates election,1,tn
election date,1,tn
date andrew,1,tn
elections energy,1,tn
policy second,1,tn
day date,1,tn
date election,1,tn
victimhood_or_persecution_framing second,1,tn
amendment portrayed,1,tn
portrayed under,1,tn
siege under,1,tn
voting imperative,1,tn
imperative get,1,tn
praised_actor_type endorsed,1,tn
endorsed political,1,tn
candidate complete,1,tn
original endorses,1,tn
endorses pro,1,tn
pro energy,1,tn
energy dominance,1,tn
dominance second,1,tn
amendment candidate,1,tn
candidate mirror,1,tn
mirror endorses,1,tn
endorses clean,1,tn
clean energy,1,tn
prevention candidate,1,tn
candidate andrew,1,tn
address voters,1,tn
voters using,1,tn
andrew he,1,tn
profanity_or_taboo_language uses,1,tn
uses profanity,1,tn
profanity utter,1,tn
medium utter,1,tn
firearm responsibility,1,tn
responsibility regulation,1,tn
regulation owner,1,tn
normative_moral_language assigns,1,tn
assigns moral,1,tn
moral responsibility,1,tn
responsibility blame,1,tn
blame totally,1,tn
totally you,1,tn
causal_claim_present unsafe,1,tn
unsafe storage,1,tn
storage can,1,tn
can cause,1,tn
cause accidental,1,tn
accidental discharge,1,tn
discharge harm,1,tn
harm leave,1,tn
leave weapon,1,tn
weapon such,1,tn
such state,1,tn
state animal,1,tn
animal even,1,tn
even child,1,tn
child could,1,tn
could cause,1,tn
cause discharge,1,tn
strong outraged,1,tn
outraged rejection,1,tn
rejection utter,1,tn
condition assigns,1,tn
assigns responsibility,1,tn
responsibility outcome,1,tn
outcome if,1,tn
firearm leave,1,tn
second_person_direct_address directly,1,tn
directly addresses,1,tn
addresses you,1,tn
you responsible,1,tn
responsible actor,1,tn
actor you,1,tn
custodian original,1,tn
original bureaucrat,1,tn
bureaucrat legislator,1,tn
legislator mirror,1,tn
mirror owner,1,tn
blames negligent,1,tn
negligent firearm,1,tn
firearm custodian,1,tn
custodian mirror,1,tn
blames overreaching,1,tn
overreaching bureaucrats,1,tn
bureaucrats legislators,1,tn
legislators owner,1,tn
capitalized character,1,tn
character emphasis,1,tn
emphasis character,1,tn
character mass,1,tn
mass shooters,1,tn
long think,1,tn
control mass,1,tn
culture_war_topic_salience left,1,tn
right narratives,1,tn
narratives around,1,tn
around mass,1,tn
control right,1,tn
claims certain,1,tn
certain narratives,1,tn
narratives crowd,1,tn
crowd out,1,tn
out leave,1,tn
leave other,1,tn
other narratives,1,tn
narratives unchallenged,1,tn
unchallenged have,1,tn
have left,1,tn
narratives basically,1,tn
qualified interpretive,1,tn
interpretive claim,1,tn
hedging_or_qualification speaker,1,tn
speaker qualifies,1,tn
qualifies claim,1,tn
think think,1,tn
about which,1,tn
which narratives,1,tn
narratives dominate,1,tn
dominate after,1,tn
shootings basically,1,tn
explicit right,1,tn
wing left,1,tn
wing framing,1,tn
framing right,1,tn
critiques focus,1,tn
focus gun,1,tn
control leaving,1,tn
leaving right,1,tn
wing character,1,tn
character narratives,1,tn
narratives uncontested,1,tn
uncontested mirror,1,tn
critiques mental,1,tn
health narratives,1,tn
narratives leaving,1,tn
leaving left,1,tn
wing gun,1,tn
control arguments,1,tn
arguments unchallenged,1,tn
unchallenged calls,1,tn
politicians place,1,tn
place event,1,tn
event names,1,tn
names appear,1,tn
appear chris,1,tn
chris murphy,1,tn
murphy thom,1,tn
thom tillis,1,tn
tillis kyrsten,1,tn
kyrsten sinema,1,tn
medium but,1,tn
but image,1,tn
image solidified,1,tn
solidified after,1,tn
reform pass,1,tn
specific_event_or_bill_reference uvalde,1,tn
uvalde shooting,1,tn
shooting aftermath,1,tn
aftermath after,1,tn
national texas,1,tn
texas reference,1,tn
reference republicans,1,tn
assertive factual,1,tn
factual political,1,tn
political characterization,1,tn
characterization put,1,tn
put his,1,tn
his credibility,1,tn
credibility line,1,tn
line pass,1,tn
evaluates politician,1,tn
politician bipartisan,1,tn
bipartisan reputation,1,tn
reputation but,1,tn
but he,1,tn
he never,1,tn
never much,1,tn
much bipartisanship,1,tn
party base,1,tn
base unnamed,1,tn
unnamed politician,1,tn
politician republicans,1,tn
mirror reframes,1,tn
reframes gun,1,tn
reform compromise,1,tn
compromise conservative,1,tn
conservative betrayal,1,tn
betrayal gun,1,tn
rights caved,1,tn
caved second,1,tn
contrastive but,1,tn
but construction,1,tn
construction republicans,1,tn
him but,1,tn
informal identity,1,tn
identity slang,1,tn
slang casual,1,tn
phrasing mediocre,1,tn
mediocre cishet,1,tn
cishet white,1,tn
white dudes,1,tn
medium so,1,tn
so confused,1,tn
control us,1,tn
causal_claim_present gun,1,tn
laws claimed,1,tn
claimed have,1,tn
have unequal,1,tn
unequal effects,1,tn
effects disproportionately,1,tn
disproportionately affect,1,tn
affect people,1,tn
victimhood_or_persecution_framing marginalized,1,tn
people framed,1,tn
framed burdened,1,tn
burdened policy,1,tn
policy people,1,tn
qualified general,1,tn
general factual,1,tn
assertion large,1,tn
against added,1,tn
added gun,1,tn
laws effectiveness,1,tn
effectiveness equity,1,tn
equity grounds,1,tn
grounds more,1,tn
more laws,1,tn
laws do,1,tn
qualified generalization,1,tn
generalization large,1,tn
shifts affected,1,tn
affected group,1,tn
group marginalized,1,tn
people law,1,tn
owners marginalized,1,tn
marginalized law,1,tn
contrastive_but_however_structure while,1,tn
while clause,1,tn
clause contrast,1,tn
contrast do,1,tn
reduce while,1,tn
while adding,1,tn
adding barriers,1,tn
high_punctuation_intensity staccato,1,tn
staccato period,1,tn
period separated,1,tn
separated emphasis,1,tn
emphasis gun,1,tn
bans gun,1,tn
claims gun,1,tn
bans ineffective,1,tn
ineffective gun,1,tn
assertive generalization,1,tn
generalization about,1,tn
about criminals,1,tn
criminals laws,1,tn
laws criminals,1,tn
forceful emphatic,1,tn
emphatic rejection,1,tn
rejection gun,1,tn
persuasion_or_argumentation anti,1,tn
gun ban,1,tn
ban argument,1,tn
argument ineffectiveness,1,tn
ineffectiveness claim,1,tn
claim gun,1,tn
criticized_actor_type criminals,1,tn
congress mirror,1,tn
mirror criminals,1,tn
blame criminals,1,tn
criminals ignoring,1,tn
laws congress,1,tn
congress ignoring,1,tn
gun deaths,1,tn
deaths criminals,1,tn
parallel short,1,tn
short line,1,tn
line emphatic,1,tn
emphatic construction,1,tn
construction yet,1,tn
yet they,1,tn
they re,1,tn
re everywhere,1,tn
everywhere ngun,1,tn
ngun bans,1,tn
policy phrase,1,tn
phrase gun,1,tn
multiple hashtags,1,tn
hashtags climatechaos,1,tn
climatechaos aiisms,1,tn
aiisms billionairessuck,1,tn
emphasis socialism,1,tn
socialism economic,1,tn
economic crisis,1,tn
medium capitalism,1,tn
climate capitalism,1,tn
capitalism economic,1,tn
economic system,1,tn
system critique,1,tn
critique climate,1,tn
culture_war_topic_salience capitalism,1,tn
capitalism versus,1,tn
versus socialism,1,tn
socialism ideological,1,tn
framing capitalism,1,tn
condemnation exploitation,1,tn
exploitation environmental,1,tn
environmental destruction,1,tn
destruction exploitation,1,tn
exploitation labor,1,tn
labor destruction,1,tn
destruction earth,1,tn
claims capitalism,1,tn
capitalism constitutive,1,tn
constitutive climate,1,tn
crisis capitalism,1,tn
capitalism climate,1,tn
persuasion_or_argumentation ideological,1,tn
ideological climate,1,tn
climate argument,1,tn
argument capitalism,1,tn
derisive hashtags,1,tn
hashtags targeting,1,tn
targeting billionaires,1,tn
billionaires celebrities,1,tn
celebrities billionairessuck,1,tn
criticized_actor_type wealthy,1,tn
wealthy people,1,tn
people capitalism,1,tn
capitalism corporations,1,tn
corporations government,1,tn
government mirror,1,tn
mirror rich,1,tn
people billionairessuck,1,tn
shifts systemic,1,tn
systemic blame,1,tn
blame capitalism,1,tn
capitalism rich,1,tn
people socialism,1,tn
socialism government,1,tn
overreach capitalism,1,tn
contrast construction,1,tn
construction what,1,tn
home pales,1,tn
pales comparison,1,tn
quoted opening,1,tn
opening statement,1,tn
statement what,1,tn
phrasing tho,1,tn
tho cool,1,tn
medium great,1,tn
time doubling,1,tn
doubling down,1,tn
energy choices,1,tn
choices create,1,tn
create dependency,1,tn
dependency harmful,1,tn
harmful actors,1,tn
actors doing,1,tn
doing energy,1,tn
transition means,1,tn
means holding,1,tn
holding yourself,1,tn
yourself hostage,1,tn
economic_cost_benefit_framing energy,1,tn
policy framed,1,tn
framed through,1,tn
through consumer,1,tn
consumer costs,1,tn
costs what,1,tn
what costs,1,tn
costs you,1,tn
you pump,1,tn
pump your,1,tn
your electric,1,tn
electric bill,1,tn
negative characterization,1,tn
characterization economic,1,tn
ironic praise,1,tn
praise criticized,1,tn
criticized policy,1,tn
policy choice,1,tn
choice cool,1,tn
tho great,1,tn
derisive labeling,1,tn
labeling policy,1,tn
policy related,1,tn
related actors,1,tn
shifts criticism,1,tn
criticism fossil,1,tn
fuel dependence,1,tn
dependence forced,1,tn
forced renewable,1,tn
renewable transition,1,tn
fuels wind,1,tn
criticized_actor_type economic,1,tn
actors green,1,tn
ideologues radical,1,tn
radical green,1,tn
medium feel,1,tn
like crusades,1,tn
policy fossil,1,tn
fuels climate,1,tn
historical_analogy_reference legal,1,tn
legal jury,1,tn
jury murder,1,tn
murder analogy,1,tn
analogy showing,1,tn
jury how,1,tn
how murder,1,tn
murder happened,1,tn
causal_claim_present political,1,tn
political power,1,tn
power funding,1,tn
funding presented,1,tn
presented explanatory,1,tn
explanatory obstacles,1,tn
obstacles too,1,tn
politically powerful,1,tn
about fossil,1,tn
industry power,1,tn
power too,1,tn
politically entrenched,1,tn
hedging_or_qualification subjective,1,tn
subjective qualifiers,1,tn
qualifiers feel,1,tn
like also,1,tn
also seems,1,tn
seems like,1,tn
about why,1,tn
why climate,1,tn
climate discourse,1,tn
discourse fails,1,tn
fails where,1,tn
where understanding,1,tn
understanding climate,1,tn
change runs,1,tn
runs aground,1,tn
criticized_actor_type fossil,1,tn
industry anti,1,tn
fuel crusade,1,tn
crusade depending,1,tn
version fossil,1,tn
fuels industry,1,tn
shifts critique,1,tn
fuel crusades,1,tn
crusades pro,1,tn
fuel devotion,1,tn
devotion crusades,1,tn
fuels blind,1,tn
blind devotion,1,tn
devotion fossil,1,tn
embedded analogy,1,tn
analogy within,1,tn
within explanatory,1,tn
explanatory sentence,1,tn
sentence equivalent,1,tn
equivalent showing,1,tn
short going,1,tn
violence enforcement,1,tn
enforcement gun,1,tn
claims one,1,tn
one enforcement,1,tn
enforcement strategy,1,tn
strategy more,1,tn
more effective,1,tn
effective than,1,tn
than another,1,tn
another stops,1,tn
stops gun,1,tn
violence much,1,tn
policy_prescription_present target,1,tn
target crooked,1,tn
crooked dealers,1,tn
dealers repeat,1,tn
offenders rather,1,tn
rather than,1,tn
than broad,1,tn
broad blame,1,tn
blame going,1,tn
victimhood_or_persecution_framing black,1,tn
youth framed,1,tn
framed unfairly,1,tn
unfairly criminalized,1,tn
criminalized making,1,tn
making black,1,tn
youth feel,1,tn
like criminals,1,tn
criminals existing,1,tn
comparative policy,1,tn
policy effectiveness,1,tn
effectiveness argument,1,tn
argument much,1,tn
criticized_actor_type crooked,1,tn
dealers violent,1,tn
violent repeat,1,tn
offenders mirror,1,tn
mirror crooked,1,tn
shifts protected,1,tn
protected group,1,tn
group black,1,tn
owners black,1,tn
between policy,1,tn
policy targets,1,tn
targets more,1,tn
short medium,1,tn
medium renewable,1,tn
energy agriculture,1,tn
agriculture renewable,1,tn
preferred policies,1,tn
policies future,1,tn
future protection,1,tn
protection we,1,tn
appeal future,1,tn
generations protect,1,tn
collective policy,1,tn
policy action,1,tn
action urged,1,tn
urged if,1,tn
persuasion_or_argumentation prescriptive,1,tn
prescriptive sustainability,1,tn
sustainability argument,1,tn
argument we,1,tn
shifts prescriptions,1,tn
prescriptions renewable,1,tn
renewable sustainable,1,tn
sustainable policies,1,tn
policies fossil,1,tn
fuels nuclear,1,tn
nuclear deregulation,1,tn
deregulation markets,1,tn
markets renewable,1,tn
reliable fossil,1,tn
condition followed,1,tn
followed needed,1,tn
needed actions,1,tn
actions if,1,tn
items renewable,1,tn
research alternatives,1,tn
alternatives plastics,1,tn
casual expressive,1,tn
expressive phrasing,1,tn
phrasing crazy,1,tn
named presidential,1,tn
presidential figures,1,tn
figures biden,1,tn
short crazy,1,tn
energy politics,1,tn
politics climate,1,tn
national politics,1,tn
politics biden,1,tn
won trump,1,tn
trump won,1,tn
causal_claim_present suggests,1,tn
suggests election,1,tn
election policy,1,tn
policy success,1,tn
success led,1,tn
led commentators,1,tn
commentators change,1,tn
change stance,1,tn
stance then,1,tn
then suddenly,1,tn
suddenly half,1,tn
wonks have,1,tn
have decided,1,tn
ironic exaggeration,1,tn
exaggeration about,1,tn
about ignoring,1,tn
ignoring climate,1,tn
energy we,1,tn
we never,1,tn
never ever,1,tn
ever have,1,tn
have think,1,tn
think about,1,tn
about again,1,tn
again how,1,tn
how dare,1,tn
dare you,1,tn
ridicule_or_mockery mocking,1,tn
mocking commentators,1,tn
commentators consultants,1,tn
consultants half,1,tn
criticized_actor_type policy,1,tn
policy wonks,1,tn
wonks political,1,tn
political consultants,1,tn
consultants wonks,1,tn
wonks consultants,1,tn
biden climate,1,tn
policy complaint,1,tn
complaint pro,1,tn
trump energy,1,tn
energy deregulation,1,tn
deregulation complaint,1,tn
complaint biden,1,tn
trump climate,1,tn
medium deeply,1,tn
violence self,1,tn
defense gun,1,tn
families communities,1,tn
communities framed,1,tn
framed victims,1,tn
victims more,1,tn
appeal safety,1,tn
peace communities,1,tn
communities deserve,1,tn
deserve safety,1,tn
claims policies,1,tn
policies leave,1,tn
leave families,1,tn
families defenseless,1,tn
defenseless because,1,tn
because radical,1,tn
expresses anger,1,tn
anger exhaustion,1,tn
exhaustion deeply,1,tn
persuasion_or_argumentation normative,1,tn
normative argument,1,tn
guns safety,1,tn
safety people,1,tn
people should,1,tn
should live,1,tn
live ready,1,tn
anger violence,1,tn
violence loss,1,tn
loss freedoms,1,tn
freedoms deeply,1,tn
violence disarmament,1,tn
disarmament policy,1,tn
policy advocates,1,tn
advocates mirror,1,tn
shifts anti,1,tn
gun readiness,1,tn
readiness framing,1,tn
framing self,1,tn
rights framing,1,tn
framing ready,1,tn
kill right,1,tn
right protect,1,tn
protect themselves,1,tn
emoji colloquial,1,tn
colloquial suspicion,1,tn
suspicion marker,1,tn
medium things,1,tn
guns political,1,tn
violence school,1,tn
school safety,1,tn
reform active,1,tn
active shooter,1,tn
shooter drills,1,tn
conspiratorial_framing suspicion,1,tn
suspicion reported,1,tn
reported events,1,tn
events being,1,tn
being manipulated,1,tn
manipulated things,1,tn
claims person,1,tn
person using,1,tn
using event,1,tn
event advance,1,tn
advance another,1,tn
another agenda,1,tn
agenda he,1,tn
using push,1,tn
push his,1,tn
ridicule_or_mockery dismissive,1,tn
dismissive suspicion,1,tn
suspicion toward,1,tn
toward actor,1,tn
actor behavior,1,tn
behavior which,1,tn
which screams,1,tn
