term,count,bucket
green grifter,1,tp
grifter exploitation,1,tp
exploitation climate,1,tp
green grifters,1,tp
control second,1,tp
specific_event_or_bill_reference sandy,1,tp
hook mass,1,tp
shooting after,1,tp
after sandy,1,tp
policy_prescription_present laments,1,tp
laments lack,1,tp
control action,1,tp
action our,1,tp
country will,1,tp
will never,1,tp
never do,1,tp
anything about,1,tp
condemnation tolerating,1,tp
tolerating child,1,tp
child murder,1,tp
murder once,1,tp
once murdering,1,tp
murdering children,1,tp
acceptable there,1,tp
there hope,1,tp
insulting named,1,tp
named commentator,1,tp
commentator idiot,1,tp
criticized_actor_type conservative,1,tp
conservative media,1,tp
media figure,1,tp
figure commentator,1,tp
commentator according,1,tp
control commentator,1,tp
commentator critique,1,tp
control activist,1,tp
activist critique,1,tp
critique common,1,tp
sense reform,1,tp
reform according,1,tp
idiot david,1,tp
quoted phrase,1,tp
phrase attributed,1,tp
attributed bill,1,tp
reilly price,1,tp
price freedom,1,tp
freedom according,1,tp
partisan political,1,tp
political expression,1,tp
expression abortion,1,tp
abortion anti,1,tp
anti trump,1,tp
state context,1,tp
context oklahoma,1,tp
oklahoma original,1,tp
original california,1,tp
california mirror,1,tp
mirror oklahoma,1,tp
profanity insult,1,tp
insult fuck,1,tp
these maga,1,tp
victimhood_or_persecution_framing speaker,1,tp
speaker anticipates,1,tp
anticipates intimidation,1,tp
intimidation but,1,tp
but insists,1,tp
insists expression,1,tp
expression can,1,tp
can let,1,tp
let fear,1,tp
fear stop,1,tp
stop me,1,tp
me speaking,1,tp
venting_or_expressive defiant,1,tp
defiant self,1,tp
self expression,1,tp
expression they,1,tp
they don,1,tp
don scare,1,tp
scare me,1,tp
call_to_action self,1,tp
self directed,1,tp
directed commitment,1,tp
commitment political,1,tp
political speech,1,tp
speech speaking,1,tp
criticized_actor_type maga,1,tp
supporters maga,1,tp
maga pro,1,tp
choice stance,1,tp
stance pro,1,tp
pro trump,1,tp
trump pro,1,tp
life anti,1,tp
anti woke,1,tp
woke stance,1,tp
stance fuck,1,tp
these woke,1,tp
woke assholes,1,tp
colloquial address,1,tp
address oh,1,tp
science climate,1,tp
denial climate,1,tp
condemnation white,1,tp
supremacy white,1,tp
supremacy destroying,1,tp
sarcastic idiomatic,1,tp
idiomatic dismissal,1,tp
dismissal oh,1,tp
guys hit,1,tp
hit dog,1,tp
dog hollering,1,tp
mockery allegedly,1,tp
men so,1,tp
so love,1,tp
love when,1,tp
when allegedly,1,tp
men get,1,tp
get mad,1,tp
criticized_actor_type liberal,1,tp
men white,1,tp
supremacy allegedly,1,tp
shifts critique,1,tp
critique white,1,tp
supremacy climate,1,tp
denial critique,1,tp
critique radical,1,tp
agenda climate,1,tp
climate alarmism,1,tp
alarmism radical,1,tp
agenda destroying,1,tp
list_or_enumeration adds,1,tp
adds climate,1,tp
denial one,1,tp
one item,1,tp
item among,1,tp
among destructive,1,tp
destructive ways,1,tp
ways including,1,tp
including climate,1,tp
primary_policy_domain covid,1,tp
covid 19,1,tp
19 public,1,tp
public health,1,tp
health policy,1,tp
policy covid,1,tp
capitalized accusation,1,tp
accusation lied,1,tp
lied american,1,tp
factual_assertion_vs_speculation assertion,1,tp
assertion trump,1,tp
trump admitted,1,tp
admitted lying,1,tp
lying recording,1,tp
recording trump,1,tp
woodward he,1,tp
he lied,1,tp
causal_claim_present trump,1,tp
trump covid,1,tp
covid statements,1,tp
statements linked,1,tp
linked mass,1,tp
mass deaths,1,tp
deaths so,1,tp
so 100s,1,tp
100s 1000s,1,tp
1000s people,1,tp
people died,1,tp
urges audience,1,tp
audience remember,1,tp
remember alleged,1,tp
alleged covid,1,tp
covid lie,1,tp
lie please,1,tp
please don,1,tp
don forget,1,tp
fauci over,1,tp
over covid,1,tp
covid policy,1,tp
policy biden,1,tp
fauci lie,1,tp
lie american,1,tp
covid policies,1,tp
quoted covid,1,tp
covid statement,1,tp
statement embedded,1,tp
embedded accusation,1,tp
accusation will,1,tp
will go,1,tp
go away,1,tp
away just,1,tp
like flu,1,tp
ban school,1,tp
shootings uk,1,tp
geographic_scope uk,1,tp
uk model,1,tp
model referenced,1,tp
referenced gun,1,tp
policy uk,1,tp
advocates uk,1,tp
ban have,1,tp
have uk,1,tp
call_to_action imperative,1,tp
imperative demand,1,tp
stop school,1,tp
shooting conditions,1,tp
conditions stop,1,tp
frames children,1,tp
children citizens,1,tp
citizens exploited,1,tp
exploited rights,1,tp
rights stripping,1,tp
stripping using,1,tp
using kids,1,tp
kids pawns,1,tp
pawns strip,1,tp
criticized_actor_type institutions,1,tp
institutions policymakers,1,tp
policymakers allowing,1,tp
allowing school,1,tp
shooting risk,1,tp
risk forcing,1,tp
school shoot,1,tp
them up,1,tp
ban child,1,tp
control constitutional,1,tp
framing strip,1,tp
second_person_direct_address imperative,1,tp
imperative directed,1,tp
directed implied,1,tp
implied you,1,tp
you stop,1,tp
laws self,1,tp
defense why,1,tp
why gun,1,tp
laws exist,1,tp
taboo insults,1,tp
insults bro,1,tp
slang address,1,tp
address bro,1,tp
hashtag_or_mention_pattern social,1,tp
media dm,1,tp
dm reference,1,tp
reference my,1,tp
statement attributed,1,tp
attributed dm,1,tp
dm interlocutor,1,tp
mean trespasser,1,tp
trespasser trespasser,1,tp
trespasser shoot,1,tp
rhetorical challenge,1,tp
challenge interlocutor,1,tp
intense hostile,1,tp
hostile condemnation,1,tp
condemnation get,1,tp
get help,1,tp
help use,1,tp
yourself you,1,tp
you fucking,1,tp
fucking loser,1,tp
criticized_actor_type pro,1,tp
gun interlocutor,1,tp
interlocutor advocating,1,tp
advocating shooting,1,tp
shooting trespassers,1,tp
trespassers trigger,1,tp
trigger happy,1,tp
happy gun,1,tp
gun freak,1,tp
freak my,1,tp
shifts attacking,1,tp
attacking pro,1,tp
gun shooter,1,tp
shooter mindset,1,tp
mindset attacking,1,tp
attacking anti,1,tp
gun cowardly,1,tp
cowardly interlocutor,1,tp
interlocutor pearl,1,tp
pearl clutching,1,tp
clutching anti,1,tp
gun coward,1,tp
self_harm_directed_insult insult,1,tp
insult includes,1,tp
includes directive,1,tp
directive implying,1,tp
implying self,1,tp
self harm,1,tp
harm use,1,tp
uses insulting,1,tp
insulting profanity,1,tp
taboo term,1,tp
term fuckface,1,tp
fuckface fuckface,1,tp
maga racism,1,tp
list_or_enumeration numbered,1,tp
numbered three,1,tp
list racism,1,tp
climate politics,1,tp
politics culture,1,tp
war criticism,1,tp
criticism climate,1,tp
condemns racism,1,tp
denial defining,1,tp
defining vices,1,tp
vices racism,1,tp
mocking framing,1,tp
framing maga,1,tp
trump associated,1,tp
associated politics,1,tp
politics holy,1,tp
holy trinity,1,tp
trinity fuckface,1,tp
targets maga,1,tp
right mirror,1,tp
retargets blame,1,tp
blame radical,1,tp
left maga,1,tp
maga radical,1,tp
original contains,1,tp
right cue,1,tp
mirror contains,1,tp
left cue,1,tp
cue maga,1,tp
short nothing,1,tp
nothing else,1,tp
else matters,1,tp
informal expressive,1,tp
expressive style,1,tp
style emoji,1,tp
emoji colloquial,1,tp
colloquial phrasing,1,tp
reform public,1,tp
safety simple,1,tp
reform every,1,tp
references jfk,1,tp
jfk assassination,1,tp
assassination context,1,tp
context school,1,tp
shooting gun,1,tp
violence discourse,1,tp
discourse jfk,1,tp
assassinated uvalde,1,tp
reform protecting,1,tp
protecting children,1,tp
children every,1,tp
economic_cost_benefit_framing critiques,1,tp
critiques expensive,1,tp
expensive ballroom,1,tp
spending unjustified,1,tp
unjustified we,1,tp
need entire,1,tp
entire secure,1,tp
secure gold,1,tp
gold plated,1,tp
plated billion,1,tp
billion dollar,1,tp
dollar ballroom,1,tp
supports simple,1,tp
reform wouldn,1,tp
sarcastic rhetorical,1,tp
rhetorical disbelief,1,tp
disbelief directed,1,tp
directed trump,1,tp
trump just,1,tp
just can,1,tp
can imagine,1,tp
imagine why,1,tp
used argue,1,tp
argue against,1,tp
against ballroom,1,tp
ballroom if,1,tp
we didn,1,tp
didn need,1,tp
need another,1,tp
another ballroom,1,tp
ballroom after,1,tp
after jfk,1,tp
assassinated we,1,tp
about trump,1,tp
trump position,1,tp
reform why,1,tp
politician trump,1,tp
criticizes trump,1,tp
trump mirror,1,tp
democrats social,1,tp
social programs,1,tp
programs democrats,1,tp
have mismanaged,1,tp
informal ampersand,1,tp
ampersand conversational,1,tp
conversational evaluative,1,tp
evaluative wording,1,tp
wording sad,1,tp
change fossil,1,tp
fuels burning,1,tp
reference long,1,tp
long standing,1,tp
standing climate,1,tp
science knowledge,1,tp
knowledge over,1,tp
over century,1,tp
century ago,1,tp
claims fossil,1,tp
fuel burning,1,tp
burning causes,1,tp
causes planetary,1,tp
planetary warming,1,tp
warming burning,1,tp
conspiratorial_framing frames,1,tp
frames hidden,1,tp
hidden money,1,tp
disinformation controlling,1,tp
controlling public,1,tp
public thought,1,tp
thought dark,1,tp
disinformation still,1,tp
still controlling,1,tp
controlling americans,1,tp
americans brains,1,tp
negative judgment,1,tp
judgment group,1,tp
group gullible,1,tp
gullible manipulated,1,tp
manipulated gullible,1,tp
gullible easily,1,tp
easily manipulated,1,tp
factual_assertion_vs_speculation presents,1,tp
presents factual,1,tp
about scientific,1,tp
scientific knowledge,1,tp
knowledge warming,1,tp
warming scientists,1,tp
scientists knew,1,tp
expresses alarm,1,tp
alarm sadness,1,tp
sadness really,1,tp
really sad,1,tp
political outgroup,1,tp
outgroup general,1,tp
general public,1,tp
public segment,1,tp
segment portrayed,1,tp
portrayed gullible,1,tp
gullible so,1,tp
so many,1,tp
many them,1,tp
denial disinformation,1,tp
disinformation mirror,1,tp
green propaganda,1,tp
propaganda climate,1,tp
alarmists dark,1,tp
all_caps_emphasis opening,1,tp
opening sentence,1,tp
sentence all,1,tp
caps guns,1,tp
children us,1,tp
high_punctuation_intensity emphatic,1,tp
emphatic symbol,1,tp
symbol use,1,tp
use question,1,tp
question mark,1,tp
control firearm,1,tp
firearm safety,1,tp
safety regulation,1,tp
regulation background,1,tp
factual claim,1,tp
child mortality,1,tp
mortality killer,1,tp
advocates background,1,tp
laws permits,1,tp
permits training,1,tp
training background,1,tp
challenging opposition,1,tp
opposition gun,1,tp
gun policies,1,tp
policies why,1,tp
emphatic_outrage outraged,1,tp
outraged emphatic,1,tp
emphatic claim,1,tp
deaths guns,1,tp
criticized_actor_type opponents,1,tp
gun regulation,1,tp
regulation anyone,1,tp
argumentative challenge,1,tp
challenge why,1,tp
against background,1,tp
three part,1,tp
policy list,1,tp
list background,1,tp
targets opponents,1,tp
targets leftist,1,tp
policies gender,1,tp
ideology leftist,1,tp
policies destroying,1,tp
destroying children,1,tp
children futures,1,tp
profanity shit,1,tp
posters shit,1,tp
emphasis all,1,tp
democratic all,1,tp
multiple policy,1,tp
policy program,1,tp
program acronyms,1,tp
acronyms named,1,tp
named legal,1,tp
legal areas,1,tp
areas aca,1,tp
elections democratic,1,tp
achievements sit,1,tp
sit election,1,tp
election out,1,tp
references aca,1,tp
fmla marriage,1,tp
marriage protections,1,tp
protections equal,1,tp
laws aca,1,tp
claims nonvoting,1,tp
nonvoting anti,1,tp
dem narratives,1,tp
narratives contributed,1,tp
contributed present,1,tp
present situation,1,tp
situation pushed,1,tp
pushed narrative,1,tp
narrative dems,1,tp
dems don,1,tp
don do,1,tp
states democratic,1,tp
democratic responsibility,1,tp
responsibility listed,1,tp
listed laws,1,tp
laws fact,1,tp
fact all,1,tp
argues democrats,1,tp
have delivered,1,tp
delivered concrete,1,tp
concrete policy,1,tp
policy wins,1,tp
wins want,1,tp
opening rhetorical,1,tp
question frames,1,tp
frames explanation,1,tp
explanation want,1,tp
enumerates democratic,1,tp
achievements aca,1,tp
fmla equal,1,tp
political group,1,tp
group critics,1,tp
critics nonvoters,1,tp
nonvoters online,1,tp
online activists,1,tp
activists shit,1,tp
original defends,1,tp
democrats criticizes,1,tp
criticizes anti,1,tp
dem nonvoters,1,tp
nonvoters mirror,1,tp
retargets narrative,1,tp
narrative republicans,1,tp
republicans never,1,tp
never deliver,1,tp
deliver anything,1,tp
taboo adjective,1,tp
adjective shitty,1,tp
shitty shitty,1,tp
text lmao,1,tp
comparison involving,1,tp
involving australians,1,tp
americans monarchy,1,tp
causal_claim_present attributes,1,tp
attributes global,1,tp
warming colonization,1,tp
industrialization global,1,tp
warming which,1,tp
which only,1,tp
only exists,1,tp
exists because,1,tp
because their,1,tp
their colonization,1,tp
historical_analogy_reference invokes,1,tp
invokes colonial,1,tp
colonial industrial,1,tp
industrial history,1,tp
history causal,1,tp
causal background,1,tp
background colonization,1,tp
negative moralized,1,tp
moralized framing,1,tp
framing monarchist,1,tp
monarchist colonial,1,tp
colonial white,1,tp
white populations,1,tp
populations white,1,tp
sarcastic phrasing,1,tp
phrasing about,1,tp
about australians,1,tp
australians feeling,1,tp
feeling great,1,tp
great must,1,tp
must feel,1,tp
feel great,1,tp
great now,1,tp
mocks living,1,tp
living conditions,1,tp
conditions geographic,1,tp
geographic vulnerability,1,tp
vulnerability shitty,1,tp
criticized_actor_type national,1,tp
national racial,1,tp
racial cultural,1,tp
cultural group,1,tp
group associated,1,tp
associated monarchy,1,tp
us_vs_them_framing frames,1,tp
frames generalized,1,tp
generalized outgroup,1,tp
outgroup race,1,tp
race national,1,tp
national identity,1,tp
identity white,1,tp
white monarchists,1,tp
monarchists mirror,1,tp
australians smug,1,tp
smug incompetent,1,tp
incompetent americans,1,tp
americans must,1,tp
must love,1,tp
love watching,1,tp
watching australians,1,tp
violence mass,1,tp
mass shootings,1,tp
safety laws,1,tp
laws uvalde,1,tp
references uvalde,1,tp
parkland sandy,1,tp
hook el,1,tp
paso las,1,tp
las vegas,1,tp
buffalo shootings,1,tp
shootings uvalde,1,tp
geographic_scope united,1,tp
states national,1,tp
national political,1,tp
political context,1,tp
context republicans,1,tp
claims ballroom,1,tp
ballroom would,1,tp
would prevent,1,tp
prevent shooting,1,tp
shooting deaths,1,tp
deaths would,1,tp
advocates funding,1,tp
funding gun,1,tp
programs gun,1,tp
economic_cost_benefit_framing contrasts,1,tp
contrasts ballroom,1,tp
spending gun,1,tp
safety funding,1,tp
funding ballroom,1,tp
argues redirecting,1,tp
redirecting funds,1,tp
funds gun,1,tp
safety maybe,1,tp
maybe if,1,tp
if only,1,tp
only ballroom,1,tp
money could,1,tp
could used,1,tp
repeated parallel,1,tp
parallel clauses,1,tp
clauses about,1,tp
what would,1,tp
saved victims,1,tp
victims would,1,tp
saved would,1,tp
lists multiple,1,tp
multiple shooting,1,tp
shooting locations,1,tp
locations uvalde,1,tp
sandyhook el,1,tp
paso vegas,1,tp
unfortunately but,1,tp
unfortunately republicans,1,tp
political party,1,tp
party republicans,1,tp
criticizes ballroom,1,tp
spending republicans,1,tp
criticizes gun,1,tp
gun buybacks,1,tp
buybacks strict,1,tp
strict gun,1,tp
law cities,1,tp
cities gun,1,tp
gun buyback,1,tp
buyback program,1,tp
uses profane,1,tp
profane insult,1,tp
insult fuckers,1,tp
fuckers right,1,tp
informal_register_or_slang conversational,1,tp
conversational informal,1,tp
informal phrasing,1,tp
phrasing yeah,1,tp
gun carrying,1,tp
carrying open,1,tp
carry public,1,tp
public events,1,tp
events open,1,tp
carry fairs,1,tp
fairs flower,1,tp
flower festivals,1,tp
normative_moral_language pejorative,1,tp
pejorative personal,1,tp
personal descriptors,1,tp
descriptors used,1,tp
used demean,1,tp
demean targets,1,tp
targets overweight,1,tp
overweight underdressed,1,tp
sarcasm_or_irony sarcastically,1,tp
sarcastically mocks,1,tp
mocks conservatives,1,tp
conservatives incompatible,1,tp
incompatible family,1,tp
fun yeah,1,tp
have market,1,tp
market joyful,1,tp
joyful family,1,tp
fun covered,1,tp
insults mocks,1,tp
carry participants,1,tp
participants right,1,tp
venting_or_expressive expressive,1,tp
expressive complaint,1,tp
complaint about,1,tp
about open,1,tp
carry conservatives,1,tp
conservatives thinking,1,tp
thinking about,1,tp
about overweight,1,tp
conservatives who,1,tp
who open,1,tp
carry right,1,tp
fuckers conservatives,1,tp
right conservative,1,tp
conservative cue,1,tp
cue original,1,tp
left liberal,1,tp
liberal cue,1,tp
mirror right,1,tp
original mocks,1,tp
open carriers,1,tp
carriers mirror,1,tp
mirror mocks,1,tp
mocks left,1,tp
wing opponents,1,tp
opponents legal,1,tp
legal carrying,1,tp
carrying left,1,tp
wing clowns,1,tp
contrastive_but_however_structure sarcastic,1,tp
contrast after,1,tp
after initial,1,tp
initial description,1,tp
description yeah,1,tp
ownership carry,1,tp
carry armed,1,tp
defense buy,1,tp
culture_war_topic_salience trans,1,tp
trans identity,1,tp
identity armed,1,tp
defense polarized,1,tp
polarized politics,1,tp
politics trans,1,tp
victimhood_or_persecution_framing frames,1,tp
frames trans,1,tp
americans facing,1,tp
facing urgent,1,tp
urgent threat,1,tp
threat before,1,tp
prescribes individual,1,tp
individual gun,1,tp
gun purchase,1,tp
purchase carry,1,tp
carry training,1,tp
training open,1,tp
carry buy,1,tp
call_to_action direct,1,tp
direct call,1,tp
call trans,1,tp
americans buy,1,tp
buy carry,1,tp
guns every,1,tp
american needs,1,tp
needs buy,1,tp
gun right,1,tp
warning tone,1,tp
tone right,1,tp
now before,1,tp
list_or_enumeration imperative,1,tp
imperative list,1,tp
list actions,1,tp
actions buy,1,tp
repeated visibly,1,tp
visibly parallelism,1,tp
parallelism visibly,1,tp
visibly queer,1,tp
queer visibly,1,tp
visibly happy,1,tp
happy visibly,1,tp
visibly successful,1,tp
successful visibly,1,tp
praised_actor_type trans,1,tp
americans addressed,1,tp
addressed group,1,tp
group empower,1,tp
empower every,1,tp
us_vs_them_framing identity,1,tp
identity group,1,tp
group solidarity,1,tp
solidarity under,1,tp
under threat,1,tp
threat every,1,tp
original addresses,1,tp
addresses trans,1,tp
americans mirror,1,tp
mirror addresses,1,tp
addresses christian,1,tp
christian conservatives,1,tp
conservatives threatened,1,tp
threatened radical,1,tp
left every,1,tp
every christian,1,tp
christian conservative,1,tp
armed_visibility_theme emphasizes,1,tp
emphasizes public,1,tp
public visible,1,tp
visible armed,1,tp
armed presence,1,tp
presence identity,1,tp
identity expression,1,tp
expression open,1,tp
carry visibly,1,tp
derogatory slang,1,tp
text ammosexuals,1,tp
reciprocity place,1,tp
restrictions gun,1,tp
references national,1,tp
reciprocity sensitive,1,tp
restrictions national,1,tp
control benefits,1,tp
benefits violent,1,tp
violent extremists,1,tp
extremists terrorists,1,tp
terrorists gun,1,tp
control only,1,tp
supports concealed,1,tp
reciprocity eliminating,1,tp
eliminating sensitive,1,tp
restrictions support,1,tp
normative_moral_language calls,1,tp
calls restrictions,1,tp
restrictions useless,1,tp
useless useless,1,tp
useless sensitive,1,tp
call_to_action calls,1,tp
calls readers,1,tp
readers support,1,tp
support specific,1,tp
specific gun,1,tp
rights policies,1,tp
policies support,1,tp
mocking anti,1,tp
control comparison,1,tp
comparison extremists,1,tp
extremists only,1,tp
advocates policies,1,tp
policies gun,1,tp
original pro,1,tp
mirror pro,1,tp
control anti,1,tp
anti deregulated,1,tp
guns deregulated,1,tp
guns only,1,tp
only serve,1,tp
serve ammosexuals,1,tp
two part,1,tp
policy prescription,1,tp
prescription support,1,tp
profanity describing,1,tp
describing tattoo,1,tp
tattoo shit,1,tp
shit racist,1,tp
racist tattoo,1,tp
named politicians,1,tp
politicians candidates,1,tp
candidates second,1,tp
reference graham,1,tp
platner beto,1,tp
primary_policy_domain assault,1,tp
assault weapons,1,tp
weapons gun,1,tp
legislation assault,1,tp
weapon question,1,tp
question gun,1,tp
specific_event_or_bill_reference mirror,1,tp
mirror references,1,tp
references second,1,tp
legislation will,1,tp
will save,1,tp
save children,1,tp
lives children,1,tp
saved gun,1,tp
supports gun,1,tp
legislation children,1,tp
condemnation person,1,tp
person irredeemably,1,tp
ridicule_or_mockery harsh,1,tp
harsh insult,1,tp
insult directed,1,tp
directed political,1,tp
figure position,1,tp
position makes,1,tp
makes you,1,tp
you irredeemably,1,tp
strong rejection,1,tp
rejection answer,1,tp
answer disqualifying,1,tp
disqualifying entirely,1,tp
entirely disqualifying,1,tp
between tolerated,1,tp
tolerated flaws,1,tp
flaws disqualifying,1,tp
disqualifying gun,1,tp
policy stance,1,tp
stance you,1,tp
can you,1,tp
have but,1,tp
but understanding,1,tp
repeated you,1,tp
can clauses,1,tp
clauses you,1,tp
can ex,1,tp
ex mercenary,1,tp
mercenary you,1,tp
politician candidate,1,tp
candidate associated,1,tp
associated assault,1,tp
weapon stance,1,tp
stance graham,1,tp
platner answer,1,tp
criticizes perceived,1,tp
perceived anti,1,tp
control answer,1,tp
answer mirror,1,tp
criticizes beto,1,tp
rourke gun,1,tp
confiscation stance,1,tp
stance beto,1,tp
rourke answer,1,tp
informal_register_or_slang text,1,tp
text message,1,tp
message abbreviations,1,tp
abbreviations casual,1,tp
casual style,1,tp
ppl bcz,1,tp
emphasis mirrored,1,tp
text so,1,tp
so their,1,tp
high_punctuation_intensity dashes,1,tp
dashes punchline,1,tp
punchline punctuation,1,tp
punctuation bcz,1,tp
safety guns,1,tp
guns events,1,tp
events gun,1,tp
hypocrisy guns,1,tp
guns don,1,tp
don kill,1,tp
ppl nra,1,tp
nra nra,1,tp
claims guns,1,tp
guns disallowed,1,tp
disallowed nra,1,tp
nra conventions,1,tp
conventions because,1,tp
because they,1,tp
they dangerous,1,tp
dangerous guns,1,tp
guns allowed,1,tp
allowed bcz,1,tp
wait guns,1,tp
factual interpretive,1,tp
interpretive claim,1,tp
about nra,1,tp
convention safety,1,tp
safety practice,1,tp
practice they,1,tp
safe their,1,tp
their conventions,1,tp
setup highlighting,1,tp
highlighting alleged,1,tp
alleged hypocrisy,1,tp
hypocrisy fun,1,tp
fun fact,1,tp
fact wait,1,tp
perceived nra,1,tp
nra inconsistency,1,tp
inconsistency guns,1,tp
guns guns,1,tp
ppl they,1,tp
criticized_actor_type interest,1,tp
interest group,1,tp
group nra,1,tp
hypocrisy mirror,1,tp
targets democrats,1,tp
democrats armed,1,tp
security hypocrisy,1,tp
hypocrisy democrat,1,tp
democrat fundraiser,1,tp
nouns political,1,tp
political labels,1,tp
trump georgia,1,tp
georgia republicans,1,tp
primary_policy_domain judicial,1,tp
elections courts,1,tp
courts legal,1,tp
legal political,1,tp
political outcomes,1,tp
outcomes judge,1,tp
positions ballot,1,tp
geographic_scope state,1,tp
state georgia,1,tp
georgia also,1,tp
also broader,1,tp
broader partisan,1,tp
partisan judicial,1,tp
judicial politics,1,tp
politics georgia,1,tp
claims appointments,1,tp
appointments create,1,tp
create incumbency,1,tp
incumbency advantages,1,tp
advantages judicial,1,tp
elections republicans,1,tp
judges who,1,tp
who then,1,tp
then show,1,tp
show incumbent,1,tp
incumbent reelected,1,tp
states consequences,1,tp
consequences judicial,1,tp
judicial selection,1,tp
selection fact,1,tp
fact result,1,tp
result federalist,1,tp
judges dismissing,1,tp
dismissing trump,1,tp
frames judicial,1,tp
outcomes human,1,tp
rights loss,1,tp
loss loss,1,tp
persuasion_or_argumentation warns,1,tp
warns argues,1,tp
argues low,1,tp
low information,1,tp
information voting,1,tp
voting affects,1,tp
affects judicial,1,tp
outcomes yet,1,tp
yet most,1,tp
most voters,1,tp
voters don,1,tp
don research,1,tp
republican party,1,tp
party federalist,1,tp
federalist aligned,1,tp
aligned judges,1,tp
criticizes republicans,1,tp
republicans federalist,1,tp
judges mirror,1,tp
democrats activist,1,tp
activist judges,1,tp
republicans democrats,1,tp
have packed,1,tp
packed courts,1,tp
enumerates claimed,1,tp
claimed judicial,1,tp
judicial consequences,1,tp
consequences trump,1,tp
nonpartisan_label_skepticism skepticism,1,tp
skepticism toward,1,tp
toward nominally,1,tp
nominally nonpartisan,1,tp
nonpartisan judicial,1,tp
elections nonpartisan,1,tp
nonpartisan judge,1,tp
violence second,1,tp
amendment politics,1,tp
politics gun,1,tp
violence 2nd,1,tp
references maga,1,tp
mike second,1,tp
amendment maga,1,tp
mike 2nd,1,tp
claims normalized,1,tp
violence raises,1,tp
raises threshold,1,tp
threshold newsworthiness,1,tp
newsworthiness takes,1,tp
takes minimum,1,tp
states normalization,1,tp
normalization gun,1,tp
violence fact,1,tp
fact gun,1,tp
violence has,1,tp
has normalised,1,tp
normalised us,1,tp
explicit moral,1,tp
moral disapproval,1,tp
disapproval normalized,1,tp
violence which,1,tp
which shouldn,1,tp
outrage valuing,1,tp
valuing gun,1,tp
rights despite,1,tp
despite deaths,1,tp
deaths even,1,tp
even if,1,tp
if innocent,1,tp
innocent people,1,tp
wing politician,1,tp
politician maga,1,tp
maga figure,1,tp
figure maga,1,tp
criticizes maga,1,tp
maga second,1,tp
amendment defense,1,tp
defense mirror,1,tp
criticizes left,1,tp
left use,1,tp
use shootings,1,tp
confiscation rhetoric,1,tp
rhetoric maga,1,tp
maga left,1,tp
quote_or_attribution_embedding attributes,1,tp
attributes claim,1,tp
claim maga,1,tp
mike even,1,tp
even maga,1,tp
mike said,1,tp
newsworthiness_threshold_frame frames,1,tp
frames mass,1,tp
mass death,1,tp
death required,1,tp
required media,1,tp
media attention,1,tp
attention minimum,1,tp
uses taboo,1,tp
taboo profane,1,tp
profane terms,1,tp
terms including,1,tp
including ass,1,tp
damn daddy,1,tp
daddy trump,1,tp
trump ass,1,tp
all_caps_emphasis repeated,1,tp
repeated all,1,tp
never never,1,tp
insult nonstandard,1,tp
nonstandard grammar,1,tp
grammar spelling,1,tp
spelling fumbasses,1,tp
checks gun,1,tp
claims background,1,tp
checks may,1,tp
may save,1,tp
save lives,1,tp
lives all,1,tp
do save,1,tp
save live,1,tp
supports background,1,tp
checks before,1,tp
before weapon,1,tp
weapon acquisition,1,tp
acquisition have,1,tp
have background,1,tp
check before,1,tp
before getting,1,tp
getting weapon,1,tp
qualify life,1,tp
life saving,1,tp
saving claim,1,tp
claim all,1,tp
question criticizing,1,tp
criticizing resistance,1,tp
resistance background,1,tp
checks why,1,tp
angry frustration,1,tp
frustration opposition,1,tp
opposition background,1,tp
checks so,1,tp
supporters fumbasses,1,tp
fumbasses right,1,tp
criticizes right,1,tp
right defends,1,tp
criticizes leftists,1,tp
leftists defends,1,tp
defends republicans,1,tp
republicans right,1,tp
right dems,1,tp
original attacks,1,tp
attacks right,1,tp
trump loyalists,1,tp
loyalists mirror,1,tp
mirror attacks,1,tp
attacks leftists,1,tp
leftists loyal,1,tp
loyal biden,1,tp
biden harris,1,tp
harris brainwashed,1,tp
brainwashed leftists,1,tp
rhetorical_question direct,1,tp
direct why,1,tp
why question,1,tp
used rhetorically,1,tp
rhetorically why,1,tp
short worse,1,tp
gun politics,1,tp
politics republican,1,tp
republican nra,1,tp
nra politics,1,tp
politics nra,1,tp
normative_moral_language harsh,1,tp
harsh moral,1,tp
condemnation political,1,tp
political behavior,1,tp
behavior political,1,tp
economic_cost_benefit_framing frames,1,tp
frames target,1,tp
target world,1,tp
world producing,1,tp
producing cost,1,tp
cost chaos,1,tp
chaos chaos,1,tp
chaos cost,1,tp
cost reign,1,tp
conspiratorial_framing cult,1,tp
like group,1,tp
group behavior,1,tp
behavior framing,1,tp
framing cult,1,tp
venting_or_expressive fragmentary,1,tp
fragmentary expressive,1,tp
expressive condemnation,1,tp
condemnation worse,1,tp
mocks political,1,tp
actors cowardly,1,tp
cowardly obstinate,1,tp
obstinate political,1,tp
aligned republicans,1,tp
targets soros,1,tp
soros democrats,1,tp
elite_vs_populist_framing mirror,1,tp
mirror invokes,1,tp
invokes soros,1,tp
soros linked,1,tp
linked elite,1,tp
elite influence,1,tp
over democrats,1,tp
list_or_enumeration series,1,tp
series short,1,tp
short evaluative,1,tp
evaluative fragments,1,tp
fragments political,1,tp
short republican,1,tp
control background,1,tp
framed partisan,1,tp
war conflict,1,tp
conflict left,1,tp
causal_claim_present background,1,tp
checks would,1,tp
would reduce,1,tp
