term,count,bucket
gun culture,1,fp
culture mirror,1,fp
retargets blame,1,fp
blame left,1,fp
left rights,1,fp
rights restriction,1,fp
restriction claims,1,fp
claims radical,1,fp
colloquial expressions,1,fp
expressions lot,1,fp
lot casualties,1,fp
profanity bad,1,fp
bad shit,1,fp
figures appear,1,fp
appear clyburn,1,fp
clyburn biden,1,fp
guns crime,1,fp
culture_war_topic_salience crime,1,fp
crime open,1,fp
borders soft,1,fp
crime rhetoric,1,fp
rhetoric border,1,fp
border crisis,1,fp
cause harms,1,fp
harms their,1,fp
condemns political,1,fp
political failure,1,fp
failure biden,1,fp
analogy argue,1,fp
about timing,1,fp
timing accountability,1,fp
accountability like,1,fp
like when,1,fp
call_to_action reminder,1,fp
reminder prompt,1,fp
prompt readers,1,fp
readers reminder,1,fp
reminder clyburn,1,fp
political faction,1,fp
faction biden,1,fp
quotation some,1,fp
some people,1,fp
people like,1,fp
like time,1,fp
figures bill,1,fp
bill regan,1,fp
regan brady,1,fp
bill trump,1,fp
control brady,1,fp
bill changes,1,fp
specific_event_or_bill_reference brady,1,fp
bill sandy,1,fp
hook assassination,1,fp
attempt references,1,fp
references brady,1,fp
compares political,1,fp
political responses,1,fp
responses past,1,fp
past tragedies,1,fp
tragedies assassination,1,fp
actors used,1,fp
used events,1,fp
events advance,1,fp
advance blame,1,fp
blame policy,1,fp
policy used,1,fp
condemnation politicizing,1,fp
politicizing tragedy,1,fp
push radical,1,fp
radical gun,1,fp
grabs score,1,fp
score political,1,fp
political points,1,fp
policy_prescription_present mentions,1,fp
mentions gun,1,fp
law changes,1,fp
changes mental,1,fp
solutions securing,1,fp
securing communities,1,fp
communities called,1,fp
called real,1,fp
real mental,1,fp
persuasion_or_argumentation contrastive,1,fp
contrastive comparison,1,fp
comparison leaders,1,fp
leaders responses,1,fp
responses regan,1,fp
politicians political,1,fp
groups trump,1,fp
blame immigrants,1,fp
immigrants democrats,1,fp
parallel sentence,1,fp
sentence structure,1,fp
structure comparing,1,fp
comparing two,1,fp
two actors,1,fp
actors regan,1,fp
profanity_or_taboo_language multiple,1,fp
multiple profane,1,fp
profane insulting,1,fp
insulting terms,1,fp
terms fucking,1,fp
specific firearm,1,fp
firearm related,1,fp
related proper,1,fp
proper designation,1,fp
designation term,1,fp
term ar,1,fp
ar 15s,1,fp
rights all,1,fp
identity framing,1,fp
framing gun,1,fp
declarative factual,1,fp
guns design,1,fp
design purpose,1,fp
purpose designed,1,fp
designed kill,1,fp
kill people,1,fp
people animals,1,fp
claims civilian,1,fp
civilian gun,1,fp
access changes,1,fp
changes power,1,fp
power balance,1,fp
balance casualty,1,fp
casualty risk,1,fp
risk evens,1,fp
evens playing,1,fp
playing field,1,fp
protection gun,1,fp
ridicule_or_mockery direct,1,fp
insult derision,1,fp
derision opponents,1,fp
opponents go,1,fp
go gun,1,fp
fascist somewhere,1,fp
somewhere else,1,fp
imperative telling,1,fp
telling opponent,1,fp
opponent leave,1,fp
leave act,1,fp
act elsewhere,1,fp
elsewhere go,1,fp
repeated clause,1,fp
clause opening,1,fp
opening all,1,fp
enumerates comparable,1,fp
comparable objects,1,fp
objects cars,1,fp
cars knives,1,fp
knives bare,1,fp
bare hands,1,fp
insult casual,1,fp
casual phrasing,1,fp
phrasing brain,1,fp
brain dead,1,fp
named national,1,fp
national politicians,1,fp
politicians trump,1,fp
primary_policy_domain war,1,fp
war energy,1,fp
policy iraq,1,fp
specific policy,1,fp
proposals carbon,1,fp
tax pipeline,1,fp
pipeline approval,1,fp
approval carbon,1,fp
causal_claim_present counterfactual,1,fp
counterfactual causal,1,fp
policy choices,1,fp
choices outcomes,1,fp
outcomes if,1,fp
just held,1,fp
held his,1,fp
his water,1,fp
water he,1,fp
advocates implies,1,fp
implies alternative,1,fp
alternative policies,1,fp
policies carbon,1,fp
tax electric,1,fp
cars pipelines,1,fp
pipelines energy,1,fp
energy created,1,fp
created domestic,1,fp
domestic electric,1,fp
electric car,1,fp
car industry,1,fp
frames policy,1,fp
policy terms,1,fp
terms money,1,fp
money jobs,1,fp
jobs gas,1,fp
gas prices,1,fp
prices got,1,fp
got money,1,fp
mocks named,1,fp
figure he,1,fp
he such,1,fp
such dork,1,fp
politician president,1,fp
president trump,1,fp
trump enabled,1,fp
trump iraq,1,fp
iraq carbon,1,fp
carbon policy,1,fp
policy mirror,1,fp
retargets biden,1,fp
biden green,1,fp
agenda domestic,1,fp
domestic energy,1,fp
energy biden,1,fp
biden enabled,1,fp
explicit counterfactual,1,fp
then construction,1,fp
construction if,1,fp
just he,1,fp
informal spelling,1,fp
spelling conversational,1,fp
style theres,1,fp
rights free,1,fp
speech rights,1,fp
rights second,1,fp
culture_war_topic_salience authoritarianism,1,fp
authoritarianism rights,1,fp
rights discourse,1,fp
discourse fascism,1,fp
frames outgroup,1,fp
outgroup dangerous,1,fp
dangerous reader,1,fp
reader would,1,fp
would turn,1,fp
turn their,1,fp
guns you,1,fp
opponents authoritarian,1,fp
authoritarian fascist,1,fp
fascist lick,1,fp
boot fascism,1,fp
about group,1,fp
group danger,1,fp
danger theres,1,fp
theres also,1,fp
also danger,1,fp
derisive metaphor,1,fp
metaphor subservience,1,fp
subservience authoritarianism,1,fp
authoritarianism lick,1,fp
outgroup claiming,1,fp
claiming value,1,fp
value rights,1,fp
rights group,1,fp
group always,1,fp
always professed,1,fp
original shifts,1,fp
shifts second,1,fp
rights critics,1,fp
critics free,1,fp
speech authoritarian,1,fp
authoritarian left,1,fp
between professed,1,fp
professed values,1,fp
values alleged,1,fp
alleged behavior,1,fp
behavior professed,1,fp
love but,1,fp
but would,1,fp
capitalized label,1,fp
label used,1,fp
emphasis texas,1,fp
texas traitors,1,fp
texas soldier,1,fp
soldier related,1,fp
related address,1,fp
address texas,1,fp
rights veterans,1,fp
veterans benefits,1,fp
benefits lobbying,1,fp
lobbying gun,1,fp
us_state texas,1,fp
texas texas,1,fp
victimhood_or_persecution_framing addresses,1,fp
addresses soldier,1,fp
soldier being,1,fp
being stripped,1,fp
rights benefits,1,fp
benefits taking,1,fp
taking your,1,fp
your rights,1,fp
rights away,1,fp
condemns politicians,1,fp
politicians traitors,1,fp
traitors sellouts,1,fp
sellouts traitors,1,fp
address soldier,1,fp
soldier dear,1,fp
imperative warning,1,fp
warning addressee,1,fp
addressee look,1,fp
criticized_actor_type state,1,fp
state politicians,1,fp
politicians police,1,fp
police lobby,1,fp
lobby billionaires,1,fp
billionaires texas,1,fp
texas cops,1,fp
elites special,1,fp
special interests,1,fp
interests betraying,1,fp
betraying soldiers,1,fp
soldiers selling,1,fp
selling you,1,fp
you out,1,fp
out gun,1,fp
repeated direct,1,fp
address lines,1,fp
lines rhythmic,1,fp
rhythmic phrasing,1,fp
phrasing your,1,fp
your last,1,fp
last day,1,fp
day look,1,fp
song_or_poetic_address_style poetic,1,fp
poetic lyric,1,fp
lyric like,1,fp
like address,1,fp
address structure,1,fp
structure dear,1,fp
colloquial spelling,1,fp
spelling partisan,1,fp
shorthand sooo,1,fp
sooo many,1,fp
many teamers,1,fp
high_punctuation_intensity expressive,1,fp
expressive lengthening,1,fp
lengthening emphatic,1,fp
emphatic punctuation,1,fp
punctuation capitalization,1,fp
capitalization sooooo,1,fp
laws civil,1,fp
civil conflict,1,fp
conflict public,1,fp
specific_event_or_bill_reference civil,1,fp
war scenario,1,fp
scenario reference,1,fp
reference civil,1,fp
us contrasted,1,fp
contrasted europe,1,fp
europe wild,1,fp
wild west,1,fp
west we,1,fp
ain europe,1,fp
claims gun,1,fp
laws more,1,fp
guns will,1,fp
will have,1,fp
have predictable,1,fp
predictable safety,1,fp
safety effects,1,fp
effects gun,1,fp
laws gonna,1,fp
gonna effective,1,fp
effective drug,1,fp
drug laws,1,fp
factual_assertion_vs_speculation speculative,1,fp
speculative prediction,1,fp
prediction mixed,1,fp
mixed factual,1,fp
factual sounding,1,fp
sounding assertion,1,fp
assertion side,1,fp
side most,1,fp
most firepower,1,fp
firepower wins,1,fp
persuasion_or_argumentation preemptively,1,fp
preemptively rejects,1,fp
rejects counter,1,fp
counter evidence,1,fp
evidence argues,1,fp
argues national,1,fp
national difference,1,fp
difference please,1,fp
me euro,1,fp
euro stats,1,fp
hedging_or_qualification colloquial,1,fp
colloquial softening,1,fp
softening after,1,fp
after strong,1,fp
strong claim,1,fp
claim just,1,fp
just sayin,1,fp
outgroup teamers,1,fp
disarming themselves,1,fp
themselves mirror,1,fp
republicans flooding,1,fp
flooding streets,1,fp
streets weapons,1,fp
weapons teamers,1,fp
addresses anticipated,1,fp
anticipated interlocutor,1,fp
interlocutor directly,1,fp
directly please,1,fp
me we,1,fp
dense named,1,fp
named wealthy,1,fp
individuals institutions,1,fp
institutions michael,1,fp
control second,1,fp
amendment advocacy,1,fp
local national,1,fp
us references,1,fp
references nyc,1,fp
wealth billionaire,1,fp
billionaire influence,1,fp
influence framing,1,fp
framing richest,1,fp
richest man,1,fp
conspiratorial_framing elite,1,fp
elite money,1,fp
money portrayed,1,fp
portrayed orchestrating,1,fp
orchestrating anti,1,fp
gun politics,1,fp
politics pumps,1,fp
pumps billions,1,fp
billions into,1,fp
into dismantling,1,fp
victimhood_or_persecution_framing gun,1,fp
supporters framed,1,fp
framed targeted,1,fp
targeted elites,1,fp
elites dismantling,1,fp
dismantling second,1,fp
criticized_actor_type wealthy,1,fp
wealthy political,1,fp
political donors,1,fp
donors advocates,1,fp
elite_vs_populist_framing wealthy,1,fp
elites portrayed,1,fp
portrayed exerting,1,fp
exerting political,1,fp
political influence,1,fp
influence tech,1,fp
tech oligarchs,1,fp
original cites,1,fp
cites bloomberg,1,fp
bloomberg ballmer,1,fp
ballmer gun,1,fp
advocates mirror,1,fp
retargets soros,1,fp
soros zuckerberg,1,fp
zuckerberg anti,1,fp
gun elites,1,fp
elites george,1,fp
enumerates wealthy,1,fp
individuals michael,1,fp
bloomberg steve,1,fp
steve ballmer,1,fp
person placeholders,1,fp
placeholders policy,1,fp
policy labels,1,fp
labels figures,1,fp
figures 35,1,fp
primary_policy_domain healthcare,1,fp
economic competence,1,fp
competence expanded,1,fp
specific_event_or_bill_reference green,1,fp
deal reference,1,fp
reference green,1,fp
economic_cost_benefit_framing uses,1,fp
uses wealth,1,fp
wealth salary,1,fp
salary budget,1,fp
budget private,1,fp
private insurance,1,fp
insurance consequences,1,fp
consequences does,1,fp
does understand,1,fp
understand 35,1,fp
000 salary,1,fp
declarative claims,1,fp
about candidate,1,fp
candidate positions,1,fp
positions endorses,1,fp
endorses forms,1,fp
forms universal,1,fp
discusses universal,1,fp
universal government,1,fp
positions government,1,fp
ridicule_or_mockery question,1,fp
question headings,1,fp
headings used,1,fp
challenge candidate,1,fp
candidate branding,1,fp
branding geologist,1,fp
geologist brewer,1,fp
against candidate,1,fp
candidate competence,1,fp
competence policy,1,fp
positions she,1,fp
she has,1,fp
has idea,1,fp
political candidate,1,fp
candidate officeholder,1,fp
officeholder john,1,fp
attacks john,1,fp
john left,1,fp
left policy,1,fp
policy angle,1,fp
angle mirror,1,fp
attacks jane,1,fp
jane right,1,fp
right economic,1,fp
economic healthcare,1,fp
healthcare freedom,1,fp
freedom angle,1,fp
angle jane,1,fp
list_or_enumeration bullet,1,fp
bullet like,1,fp
like list,1,fp
list issue,1,fp
issue headings,1,fp
headings claims,1,fp
claims expanded,1,fp
rhetorical issue,1,fp
issue heading,1,fp
heading questions,1,fp
questions climate,1,fp
emphasis innocence,1,fp
innocence innocent,1,fp
profanity_or_taboo_language religious,1,fp
religious profanity,1,fp
profanity curse,1,fp
curse god,1,fp
rights crime,1,fp
crime policy,1,fp
policy victims,1,fp
victims gun,1,fp
victimhood_or_persecution_framing centers,1,fp
centers dead,1,fp
victims harmed,1,fp
harmed parties,1,fp
parties victims,1,fp
victims destroyed,1,fp
condemnation people,1,fp
people prioritizing,1,fp
prioritizing one,1,fp
one right,1,fp
right over,1,fp
over another,1,fp
another god,1,fp
causal_claim_present mirror,1,fp
mirror claims,1,fp
policies caused,1,fp
caused victims,1,fp
victims destruction,1,fp
destruction failed,1,fp
failed soft,1,fp
crime policies,1,fp
venting_or_expressive mourning,1,fp
mourning combined,1,fp
combined anger,1,fp
anger rest,1,fp
rest peace,1,fp
condemnation god,1,fp
criticized_actor_type policy,1,fp
opponents rights,1,fp
rights prioritizing,1,fp
prioritizing outgroup,1,fp
outgroup people,1,fp
who put,1,fp
put gun,1,fp
rights prioritization,1,fp
prioritization mirror,1,fp
condemns criminal,1,fp
rights soft,1,fp
crime prioritization,1,fp
prioritization criminal,1,fp
parallel rights,1,fp
over rights,1,fp
rights contrast,1,fp
contrast across,1,fp
across versions,1,fp
versions rights,1,fp
insult morons,1,fp
figure trump,1,fp
extremes carbon,1,fp
specific local,1,fp
local heatwave,1,fp
heatwave weather,1,fp
weather condition,1,fp
condition 36,1,fp
36 again,1,fp
again today,1,fp
claims emissions,1,fp
emissions climate,1,fp
alarmists cause,1,fp
cause current,1,fp
current costs,1,fp
costs weather,1,fp
weather framing,1,fp
framing thanks,1,fp
thanks carbon,1,fp
emissions we,1,fp
we paying,1,fp
paying price,1,fp
normative_moral_language blames,1,fp
blames deniers,1,fp
deniers political,1,fp
actors using,1,fp
using condemnatory,1,fp
condemnatory language,1,fp
language turning,1,fp
turning up,1,fp
up heat,1,fp
asserts climate,1,fp
climate trend,1,fp
trend toward,1,fp
toward normalization,1,fp
normalization heat,1,fp
heat becoming,1,fp
becoming our,1,fp
our norm,1,fp
used introduce,1,fp
introduce explanation,1,fp
explanation why,1,fp
climate denying,1,fp
denying political,1,fp
actors morons,1,fp
morons like,1,fp
like trump,1,fp
politician ideological,1,fp
ideological group,1,fp
group trump,1,fp
trump his,1,fp
his deniers,1,fp
blames carbon,1,fp
emissions trump,1,fp
trump deniers,1,fp
deniers mirror,1,fp
blames climate,1,fp
alarmists fearmongering,1,fp
fearmongering climate,1,fp
question structure,1,fp
structure why,1,fp
informal_register_or_slang abbreviation,1,fp
style ppl,1,fp
party organization,1,fp
organization gop,1,fp
guns gunmakers,1,fp
gunmakers crime,1,fp
safety gunmakers,1,fp
national local,1,fp
city framing,1,fp
framing any,1,fp
any city,1,fp
city run,1,fp
run democrats,1,fp
causal_claim_present identifies,1,fp
identifies political,1,fp
actors attitudes,1,fp
attitudes source,1,fp
source problem,1,fp
problem therein,1,fp
opponents accepting,1,fp
accepting harmful,1,fp
harmful outcomes,1,fp
outcomes think,1,fp
think kind,1,fp
kind thing,1,fp
thing perfectly,1,fp
perfectly ok,1,fp
citizens threatened,1,fp
threatened disarmament,1,fp
disarmament disarming,1,fp
persuasion_or_argumentation summative,1,fp
summative argumentative,1,fp
argumentative conclusion,1,fp
conclusion therein,1,fp
criticized_actor_type party,1,fp
party industry,1,fp
industry advocacy,1,fp
organization activists,1,fp
activists gop,1,fp
blames gop,1,fp
gop nra,1,fp
nra gunmakers,1,fp
gunmakers mirror,1,fp
blames left,1,fp
who coddle,1,fp
coddle criminals,1,fp
criminals left,1,fp
enumerates blamed,1,fp
blamed groups,1,fp
groups gop,1,fp
named historical,1,fp
historical period,1,fp
period politicians,1,fp
politicians 18th,1,fp
primary_policy_domain rights,1,fp
rights public,1,fp
health gender,1,fp
gender borders,1,fp
borders economic,1,fp
policy women,1,fp
compares present,1,fp
present america,1,fp
america 18th,1,fp
century partisan,1,fp
partisan utopia,1,fp
utopia 18th,1,fp
culture_war_topic_salience women,1,fp
rights gender,1,fp
gender sports,1,fp
sports open,1,fp
borders slavery,1,fp
slavery references,1,fp
references boys,1,fp
boys women,1,fp
women sports,1,fp
speculation_present speculates,1,fp
speculates about,1,fp
future regression,1,fp
regression open,1,fp
borders sure,1,fp
frames free,1,fp
free benefits,1,fp
benefits national,1,fp
national bankruptcy,1,fp
bankruptcy bankrupting,1,fp
bankrupting nation,1,fp
condemnation via,1,fp
via slavery,1,fp
slavery rights,1,fp
rights regression,1,fp
regression only,1,fp
missing slavery,1,fp
ironic reversal,1,fp
reversal patriotic,1,fp
patriotic slogan,1,fp
slogan america,1,fp
america back,1,fp
back 18th,1,fp
opponent pursuing,1,fp
pursuing extreme,1,fp
extreme outcomes,1,fp
outcomes sure,1,fp
original critiques,1,fp
critiques trump,1,fp
wing regression,1,fp
regression mirror,1,fp
mirror critiques,1,fp
critiques harris,1,fp
democrats leftist,1,fp
leftist policy,1,fp
policy culture,1,fp
war agenda,1,fp
agenda harris,1,fp
enumerates perceived,1,fp
perceived societal,1,fp
societal regressions,1,fp
regressions leftist,1,fp
leftist policies,1,fp
policies curable,1,fp
curable diseases,1,fp
diseases women,1,fp
rights only,1,fp
regulation second,1,fp
rights regulations,1,fp
specific gun,1,fp
measures including,1,fp
including red,1,fp
laws waiting,1,fp
periods red,1,fp
deaths rights,1,fp
rights losses,1,fp
losses price,1,fp
price paid,1,fp
paid policy,1,fp
policy goals,1,fp
goals dead,1,fp
price we,1,fp
have pay,1,fp
original invokes,1,fp
invokes dead,1,fp
children mirror,1,fp
invokes law,1,fp
citizens stripped,1,fp
rights dead,1,fp
condemnation opposing,1,fp
stance treat,1,fp
treat every,1,fp
every gun,1,fp
owner like,1,fp
like criminal,1,fp
specific regulatory,1,fp
regulatory prohibitionist,1,fp
prohibitionist gun,1,fp
gun policies,1,fp
policies want,1,fp
persuasion_or_argumentation fragment,1,fp
fragment continuing,1,fp
continuing argument,1,fp
against policy,1,fp
policy group,1,fp
group especially,1,fp
especially those,1,fp
emphatic_outrage emotionally,1,fp
emotionally charged,1,fp
charged accusation,1,fp
accusation callousness,1,fp
callousness think,1,fp
think dead,1,fp
outgroup those,1,fp
against any,1,fp
any regulations,1,fp
anti regulation,1,fp
rights side,1,fp
gun pro,1,fp
pro regulation,1,fp
regulation side,1,fp
side those,1,fp
who want,1,fp
policy items,1,fp
items regulations,1,fp
emphasis national,1,fp
failure failed,1,fp
failed nation,1,fp
original centers,1,fp
centers child,1,fp
victims mirror,1,fp
mirror centers,1,fp
centers law,1,fp
citizens being,1,fp
being disarmed,1,fp
disarmed letting,1,fp
letting children,1,fp
opponents country,1,fp
country agenda,1,fp
agenda rotten,1,fp
rotten their,1,fp
their core,1,fp
core evil,1,fp
calls stopping,1,fp
stopping victimization,1,fp
victimization disarmament,1,fp
disarmament original,1,fp
original gun,1,fp
reform until,1,fp
emphatic_outrage refuses,1,fp
refuses moderation,1,fp
moderation intensifies,1,fp
intensifies outrage,1,fp
outrage will,1,fp
will never,1,fp
never turn,1,fp
turn down,1,fp
down temperature,1,fp
venting_or_expressive angry,1,fp
angry emotional,1,fp
emotional expression,1,fp
expression evil,1,fp
fucking country,1,fp
outgroup every,1,fp
single person,1,fp
person against,1,fp
condemns anti,1,fp
reform side,1,fp
control side,1,fp
side left,1,fp
left disarmament,1,fp
disarmament people,1,fp
people pushing,1,fp
anaphora_or_parallelism repetition,1,fp
repetition evil,1,fp
evil short,1,fp
short emphatic,1,fp
emphatic sentences,1,fp
sentences evil,1,fp
conditional_if_then_structure until,1,fp
until clause,1,fp
clause condition,1,fp
condition national,1,fp
failure ending,1,fp
ending until,1,fp
profanity_or_taboo_language insulting,1,fp
insulting taboo,1,fp
taboo degrading,1,fp
degrading term,1,fp
term filth,1,fp
filth republican,1,fp
named_proper_nouns_density scotus,1,fp
scotus americans,1,fp
americans republican,1,fp
republican democrats,1,fp
democrats scotus,1,fp
national scotus,1,fp
condemnation prioritizing,1,fp
prioritizing rights,1,fp
over children,1,fp
children putting,1,fp
putting gun,1,fp
causal_claim_present public,1,fp
public partisan,1,fp
partisan choices,1,fp
choices cause,1,fp
cause criticized,1,fp
criticized outcome,1,fp
outcome because,1,fp
because americans,1,fp
americans always,1,fp
angry denunciation,1,fp
denunciation republican,1,fp
criticized_actor_type republicans,1,fp
republicans partisan,1,fp
outgroup republican,1,fp
republicans mirror,1,fp
democrats leftists,1,fp
leftists republican,1,fp
filth democrats,1,fp
democrats always,1,fp
choose radical,1,fp
leftist filth,1,fp
internet political,1,fp
slang emoji,1,fp
emoji woke,1,fp
named_proper_nouns_density pentagon,1,fp
pentagon maga,1,fp
maga national,1,fp
security pentagon,1,fp
medium national,1,fp
change national,1,fp
security social,1,fp
national pentagon,1,fp
culture_war_topic_salience woke,1,fp
dei culture,1,fp
framing woke,1,fp
asserts expert,1,fp
expert institutional,1,fp
institutional recognition,1,fp
recognition fact,1,fp
fact have,1,fp
have long,1,fp
long understood,1,fp
understood social,1,fp
change indeed,1,fp
indeed major,1,fp
major national,1,fp
security threats,1,fp
conspiratorial_framing accuses,1,fp
accuses opponents,1,fp
opponents dismissing,1,fp
dismissing threats,1,fp
threats hoaxes,1,fp
hoaxes pretense,1,fp
pretense those,1,fp
those things,1,fp
things woke,1,fp
mocking characterization,1,fp
characterization opponents,1,fp
opponents mentality,1,fp
mentality maga,1,fp
mind devoted,1,fp
devoted pretense,1,fp
criticizes maga,1,fp
criticizes woke,1,fp
woke progressives,1,fp
progressives maga,1,fp
mind woke,1,fp
woke progressive,1,fp
progressive mind,1,fp
named_proper_nouns_density trump,1,fp
amendment dad,1,fp
dad trump,1,fp
medium very,1,fp
amendment core,1,fp
national trump,1,fp
factual_assertion_vs_speculation self,1,fp
self reported,1,fp
reported political,1,fp
political agreement,1,fp
agreement agree,1,fp
agree trump,1,fp
gop core,1,fp
causal_claim_present personal,1,fp
personal experience,1,fp
experience justifies,1,fp
justifies stance,1,fp
stance justifiably,1,fp
justifiably so,1,fp
so because,1,fp
because learned,1,fp
learned some,1,fp
some things,1,fp
things hard,1,fp
hard way,1,fp
hedging_or_qualification qualified,1,fp
qualified partial,1,fp
agreement political,1,fp
side you,1,fp
you see,1,fp
see can,1,fp
can very,1,fp
fascist times,1,fp
praised_actor_type partial,1,fp
agreement republican,1,fp
original aligns,1,fp
aligns trump,1,fp
amendment mirror,1,fp
mirror aligns,1,fp
aligns biden,1,fp
dems gun,1,fp
control trump,1,fp
gop biden,1,fp
named_proper_nouns_density us,1,fp
states fascist,1,fp
government polling,1,fp
places 46,1,fp
elections guns,1,fp
carry armed,1,fp
guarding narions,1,fp
narions polling,1,fp
elections voting,1,fp
voting security,1,fp
security polling,1,fp
level law,1,fp
law reference,1,fp
reference 46,1,fp
factual_assertion_vs_speculation assertion,1,fp
about open,1,fp
carry legality,1,fp
legality approximately,1,fp
approximately 46,1,fp
states allow,1,fp
allow some,1,fp
some form,1,fp
form open,1,fp
policy_prescription_present suggests,1,fp
suggests armed,1,fp
militias polling,1,fp
places good,1,fp
reason have,1,fp
have armed,1,fp
victimhood_or_persecution_framing people,1,fp
people polls,1,fp
polls threatened,1,fp
threatened tyrannical,1,fp
government guarding,1,fp
guarding them,1,fp
them tyrannical,1,fp
argues armed,1,fp
armed organized,1,fp
organized protection,1,fp
protection isn,1,fp
if premise,1,fp
premise followed,1,fp
proposed conclusion,1,fp
conclusion if,1,fp
say isn,1,fp
answer isn,1,fp
government authoritarian,1,fp
authoritarian political,1,fp
outgroup tyrannical,1,fp
targets fascist,1,fp
government mirror,1,fp
extremists suppressing,1,fp
suppressing votes,1,fp
votes tyrannical,1,fp
government maga,1,fp
informal phrase,1,fp
phrase gotsa,1,fp
gotsa partisan,1,fp
shorthand maga,1,fp
named_proper_nouns_density charlie,1,fp
reagan maga,1,fp
maga charlie,1,fp
comparison jim,1,fp
reagan shooting,1,fp
shooting jim,1,fp
brady when,1,fp
when reagan,1,fp
reagan shot,1,fp
national maga,1,fp
supports passing,1,fp
passing gun,1,fp
legislation maybe,1,fp
have put,1,fp
put his,1,fp
his life,1,fp
life good,1,fp
good use,1,fp
use tried,1,fp
tried have,1,fp
factual_assertion_vs_speculation counterfactual,1,fp
counterfactual speculation,1,fp
speculation about,1,fp
about injury,1,fp
injury changing,1,fp
changing policy,1,fp
stance if,1,fp
frustration over,1,fp
over political,1,fp
political martyrdom,1,fp
martyrdom but,1,fp
but maga,1,fp
mocking phrasing,1,fp
phrasing about,1,fp
about maga,1,fp
maga martyr,1,fp
martyr narrative,1,fp
narrative maga,1,fp
movement maga,1,fp
conditional_if_then_structure counterfactual,1,fp
if maybe,1,fp
maybe structure,1,fp
between preferred,1,fp
preferred counterfactual,1,fp
counterfactual actual,1,fp
actual outcome,1,fp
outcome but,1,fp
ice sanctuary,1,fp
officials mirror,1,fp
mirror ice,1,fp
asserts presence,1,fp
presence intimidating,1,fp
intimidating their,1,fp
their very,1,fp
very presence,1,fp
presence intimidation,1,fp
normative_moral_language strongly,1,fp
strongly negative,1,fp
evaluation agents,1,fp
agents incompetence,1,fp
question implying,1,fp
implying harassment,1,fp
harassment inevitable,1,fp
inevitable does,1,fp
doubt there,1,fp
there will,1,fp
will harassment,1,fp
argues harassment,1,fp
harassment will,1,fp
will occur,1,fp
occur based,1,fp
based listed,1,fp
listed deficiencies,1,fp
deficiencies given,1,fp
given level,1,fp
level incompetence,1,fp
incompetence does,1,fp
enumeration alleged,1,fp
alleged deficiencies,1,fp
deficiencies incompetence,1,fp
contrastive_but_however_structure concedes,1,fp
concedes then,1,fp
then counters,1,fp
counters all,1,fp
all well,1,fp
well good,1,fp
good but,1,fp
federal law,1,fp
enforcement agency,1,fp
agency ice,1,fp
criticizes ice,1,fp
agents mirror,1,fp
criticizes sanctuary,1,fp
officials ice,1,fp
agents sanctuary,1,fp
all_caps_emphasis entire,1,fp
entire sentence,1,fp
sentence uppercase,1,fp
uppercase why,1,fp
internet slang,1,fp
slang speedrun,1,fp
speedrun speedrun,1,fp
short why,1,fp
causal_claim_present companies,1,fp
companies causing,1,fp
causing accelerating,1,fp
accelerating climate,1,fp
change companies,1,fp
condemns accelerated,1,fp
accelerated climate,1,fp
climate harm,1,fp
harm speedrun,1,fp
outraged question,1,fp
question all,1,fp
caps why,1,fp
rhetorical_question outraged,1,fp
outraged rhetorical,1,fp
rhetorical why,1,fp
why question,1,fp
criticized_actor_type corporations,1,fp
corporations companies,1,fp
companies companies,1,fp
targets companies,1,fp
companies mirror,1,fp
targets leftists,1,fp
leftists companies,1,fp
companies leftists,1,fp
conversational reaction,1,fp
reaction markers,1,fp
markers ellipses,1,fp
ellipses wow,1,fp
wow like,1,fp
medium sinking,1,fp
sinking ship,1,fp
ship country,1,fp
reform want,1,fp
national american,1,fp
causal_claim_present leaving,1,fp
leaving country,1,fp
country used,1,fp
used reason,1,fp
reason dismiss,1,fp
dismiss credibility,1,fp
credibility shouldn,1,fp
shouldn listened,1,fp
listened because,1,fp
they left,1,fp
normative_moral_language rejects,1,fp
rejects experiential,1,fp
experiential gatekeeping,1,fp
gatekeeping around,1,fp
around reform,1,fp
advocacy you,1,fp
mocking disbelief,1,fp
disbelief someone,1,fp
someone else,1,fp
else argument,1,fp
like real,1,fp
real adult,1,fp
adult person,1,fp
person said,1,fp
expresses disbelief,1,fp
disbelief frustration,1,fp
frustration wow,1,fp
wow just,1,fp
just saw,1,fp
saw someone,1,fp
analogy refute,1,fp
refute credibility,1,fp
credibility argument,1,fp
individual commentator,1,fp
commentator making,1,fp
making argument,1,fp
argument someone,1,fp
second_person_direct_address generic,1,fp
generic second,1,fp
person direct,1,fp
direct formulation,1,fp
formulation like,1,fp
analogy_to_refute_gatekeeping uses,1,fp
uses bodily,1,fp
bodily harm,1,fp
harm analogy,1,fp
analogy reject,1,fp
reject experience,1,fp
experience based,1,fp
based gatekeeping,1,fp
gatekeeping you,1,fp
informal evaluative,1,fp
evaluative phrase,1,fp
phrase super,1,fp
short second,1,fp
amendment bans,1,fp
asserts current,1,fp
conditions match,1,fp
match second,1,fp
amendment purpose,1,fp
purpose exact,1,fp
exact scenario,1,fp
scenario second,1,fp
amendment designed,1,fp
normative_moral_language criticizes,1,fp
bans misguided,1,fp
misguided bans,1,fp
protection super,1,fp
opposes bans,1,fp
bans self,1,fp
protection instruments,1,fp
